Date (mm/dd/yyyy),Facility,Order received time,Order type,Pick/pack start time,Package ID,Package committed time,Zip Body,Call: Takeoff clearance,Flight ID,Flight launched time,Delivery status,Delivery time,Recovery (or flight failure) time,Mission failure (if applicable),Fulfillment off-nominal event - 1,Fulfillment off-nominal event - 2,Flight off-nominal event - 1,Flight off-nominal event - 2,Flight off-nominal event - 3,Flight off-nominal event - 4,Downtime events - 1,Downtime events - 2,Comments,UTC Date
1/29/2020,Amanfrom Urban CHPS (via Nkawkaw Amanfrom CHPS),1/29/2020 11:36:19,Resupply - Medical,1/29/2020 11:47:36,13647,1/29/2020 11:50:51,202,,5-12811,1/29/2020 11:53:38,Nominal delivery,1/29/2020 12:42:20,1/29/2020 13:31:32,,,,,,,,,,,1/29/2020 11:36:19
1/29/2020,Amanfrom Urban CHPS (via Nkawkaw Amanfrom CHPS),1/29/2020 11:36:19,Resupply - Medical,1/29/2020 11:42:35,13645,1/29/2020 11:46:45,236,,5-12826,1/29/2020 11:50:28,Nominal delivery,1/29/2020 12:38:07,1/29/2020 13:22:37,,,,,,,,,,,1/29/2020 11:36:19
1/29/2020,Kotoso RCH,1/29/2020 11:14:58,Resupply - Medical,1/29/2020 11:25:00,13634,1/29/2020 11:25:42,234,,5-12818,1/29/2020 11:29:03,Nominal delivery,1/29/2020 12:25:27,1/29/2020 13:17:27,,,,,,,,,,,1/29/2020 11:14:58
1/29/2020,Bosuso Health Center,1/29/2020 10:49:13,Resupply - Medical,1/29/2020 10:57:58,13615,1/29/2020 11:00:59,232,,5-12790,1/29/2020 11:05:47,Nominal delivery,1/29/2020 11:23:38,1/29/2020 11:42:43,,,,,,,,,,,1/29/2020 10:49:13
1/29/2020,Kwahu Oda CHPS (via Aweregya Health Centre),1/29/2020 09:19:46,Resupply - Medical,1/29/2020 09:52:44,13598,1/29/2020 09:57:03,241,,5-12816,1/29/2020 09:59:42,Nominal delivery,1/29/2020 10:52:42,1/29/2020 11:45:57,,,,,,,,,,,1/29/2020 09:19:46
1/29/2020,Kwahu Oda CHPS (via Aweregya Health Centre),1/29/2020 09:19:46,Resupply - Medical,1/29/2020 09:48:59,13721,1/29/2020 09:51:08,250,,5-12827,1/29/2020 09:54:11,Nominal delivery,1/29/2020 10:47:45,1/29/2020 11:39:51,,,,,,,,,,,1/29/2020 09:19:46
1/29/2020,Kwahu Oda CHPS (via Aweregya Health Centre),1/29/2020 09:19:46,Resupply - Medical,1/29/2020 09:33:27,13616,1/29/2020 09:48:16,228,,5-12809,1/29/2020 09:51:13,Nominal delivery,1/29/2020 10:44:52,1/29/2020 11:36:07,,,,,,,,,,,1/29/2020 09:19:46
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/29/2020 09:01:14,13539,1/29/2020 09:04:39,202,,5-12819,1/29/2020 09:08:22,Nominal delivery,1/29/2020 10:01:07,1/29/2020 10:53:53,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:13:26,13554,1/28/2020 17:14:34,236,,5-12753,1/28/2020 17:52:20,Nominal delivery,1/28/2020 18:45:21,1/28/2020 19:41:27,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:09:42,13639,1/28/2020 17:14:30,202,,5-12726,1/28/2020 17:27:48,Nominal delivery,1/28/2020 18:12:33,1/28/2020 19:11:32,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:06:20,13533,1/28/2020 17:11:29,226,,5-12758,1/28/2020 17:14:14,Nominal delivery,1/28/2020 18:05:12,1/28/2020 19:01:14,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:09:21,13632,1/28/2020 17:10:18,241,,5-12768,1/28/2020 17:45:35,Nominal delivery,1/28/2020 18:37:36,1/28/2020 19:34:12,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:07:42,13596,1/28/2020 17:09:38,172,,5-12771,1/28/2020 17:49:24,Nominal delivery,1/28/2020 18:45:49,1/28/2020 19:37:11,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:07:24,13495,1/28/2020 17:08:32,249,,5-12749,1/28/2020 17:35:41,Nominal delivery,1/28/2020 18:27:35,1/28/2020 19:25:06,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:05:54,13641,1/28/2020 17:07:26,232,,5-12767,1/28/2020 17:30:49,Nominal delivery,1/28/2020 18:24:12,1/28/2020 19:19:39,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:04:57,13589,1/28/2020 17:05:33,229,,5-12756,1/28/2020 17:38:57,Nominal delivery,1/28/2020 18:35:29,1/28/2020 19:27:38,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:03:39,13581,1/28/2020 17:04:11,246,,5-12770,1/28/2020 17:58:02,Nominal delivery,1/28/2020 18:48:10,1/28/2020 19:44:55,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:00:27,13644,1/28/2020 17:03:34,228,,5-12766,1/28/2020 17:28:05,Nominal delivery,1/28/2020 18:21:23,1/28/2020 19:15:45,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 17:02:06,13593,1/28/2020 17:02:12,207,,,,Nominal delivery,,,,,,,,,,Software > Software release,Weather > Wind at Nest,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 16:59:38,13618,1/28/2020 17:00:49,239,,5-12717,1/28/2020 17:11:09,Nominal delivery,1/28/2020 18:01:22,1/28/2020 18:57:21,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 16:04:14,13635,1/28/2020 17:00:02,210,,5-12746,1/28/2020 17:05:53,Nominal delivery,1/28/2020 17:57:41,1/28/2020 18:52:55,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 16:54:41,Resupply - Medical,1/28/2020 16:57:57,13583,1/28/2020 16:59:36,234,,5-12712,1/28/2020 17:03:14,Nominal delivery,1/28/2020 17:45:20,1/28/2020 18:48:47,,,,,,,,,,,1/28/2020 16:54:41
1/28/2020,Kibi Government Hospital,1/28/2020 15:37:01,Emergency - Blood,1/28/2020 15:44:52,13638,1/28/2020 16:04:13,232,,5-12722,1/28/2020 16:06:38,Nominal delivery,1/28/2020 16:09:48,1/28/2020 16:27:57,,,,,,,,,,,1/28/2020 15:37:01
1/28/2020,Kibi Government Hospital,1/28/2020 15:37:01,Emergency - Blood,1/28/2020 15:41:22,13370,1/28/2020 15:46:11,229,,5-12735,1/28/2020 15:50:18,Nominal delivery,1/28/2020 16:05:30,1/28/2020 16:23:15,,,,,,,,,,,1/28/2020 15:37:01
1/28/2020,Ehiamankyene CHPS,1/28/2020 15:12:22,Resupply - Medical,1/28/2020 15:13:12,13610,1/28/2020 15:19:01,236,,5-12736,1/28/2020 16:29:37,Nominal delivery,1/28/2020 16:29:52,1/28/2020 17:35:31,,,,,,,,,,,1/28/2020 15:12:22
1/28/2020,Asamankese Government Hospital,1/28/2020 13:52:59,Resupply - Blood,1/28/2020 14:09:08,13096,1/28/2020 14:11:45,232,,5-12696,1/28/2020 14:18:24,Nominal delivery,1/28/2020 14:54:34,1/28/2020 15:26:20,,,,,,,,,,,1/28/2020 13:52:59
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:48:01,13363,1/28/2020 14:50:07,210,,5-12691,1/28/2020 15:17:54,Nominal delivery,1/28/2020 15:35:10,1/28/2020 15:52:37,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:41:40,13347,1/28/2020 14:43:28,250,,5-12716,1/28/2020 16:13:44,Nominal delivery,1/28/2020 16:29:25,1/28/2020 16:46:27,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:39:36,13600,1/28/2020 14:42:00,202,,5-12709,1/28/2020 15:36:57,Nominal delivery,1/28/2020 15:53:24,1/28/2020 16:11:18,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:37:36,13369,1/28/2020 14:40:33,246,,5-12725,1/28/2020 15:33:34,Nominal delivery,1/28/2020 15:49:03,1/28/2020 16:07:21,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:36:33,13609,1/28/2020 14:39:15,234,,5-12718,1/28/2020 15:15:34,Nominal delivery,1/28/2020 15:30:48,1/28/2020 15:48:16,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:35:26,12813,1/28/2020 14:37:21,226,,5-12733,1/28/2020 16:18:45,Nominal delivery,1/28/2020 16:33:45,1/28/2020 16:51:25,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:32:35,13608,1/28/2020 14:36:16,207,,5-12671,1/28/2020 16:23:41,Nominal delivery,1/28/2020 14:39:52,1/28/2020 16:57:07,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:31:51,13700,1/28/2020 14:34:06,245,,5-12703,1/28/2020 14:51:39,Nominal delivery,1/28/2020 15:14:22,1/28/2020 15:32:05,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:28:12,13656,1/28/2020 14:31:11,239,,5-12720,1/28/2020 14:49:12,Nominal delivery,1/28/2020 15:04:52,1/28/2020 15:29:26,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:27:06,13385,1/28/2020 14:29:13,241,,5-12701,1/28/2020 15:02:36,Nominal delivery,1/28/2020 15:26:19,1/28/2020 15:44:29,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:23:56,13352,1/28/2020 14:26:01,229,,5-12689,1/28/2020 14:46:36,Nominal delivery,1/28/2020 15:03:52,1/28/2020 15:23:27,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:22:13,13604,1/28/2020 14:24:28,228,,5-12714,1/28/2020 14:55:30,Nominal delivery,1/28/2020 15:18:23,1/28/2020 15:36:05,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:20:59,13732,1/28/2020 14:23:08,226,,5-12719,1/28/2020 14:41:53,Nominal delivery,1/28/2020 15:01:53,1/28/2020 15:19:30,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:19:36,13603,1/28/2020 14:21:45,234,,5-12694,1/28/2020 14:25:13,Nominal delivery,1/28/2020 14:44:16,1/28/2020 15:02:42,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:17:51,13637,1/28/2020 14:20:04,249,,5-12713,1/28/2020 14:59:37,Nominal delivery,1/28/2020 14:12:52,1/28/2020 15:39:35,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:16:01,13601,1/28/2020 14:18:36,236,,5-12679,1/28/2020 14:39:01,Nominal delivery,1/28/2020 14:58:25,1/28/2020 15:16:58,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:14:56,13643,1/28/2020 14:16:45,172,,5-12681,1/28/2020 14:36:19,Nominal delivery,1/28/2020 14:53:33,1/28/2020 15:11:02,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:12:22,13602,1/28/2020 14:15:26,250,,5-12700,1/28/2020 14:33:40,Nominal delivery,1/28/2020 14:49:05,1/28/2020 15:07:33,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:12:20,13642,1/28/2020 14:14:10,202,,5-12702,1/28/2020 14:23:05,Nominal delivery,1/28/2020 14:40:14,1/28/2020 14:57:42,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:08:24,13218,1/28/2020 14:11:06,241,,5-12708,1/28/2020 14:20:38,Nominal delivery,1/28/2020 14:36:45,1/28/2020 14:53:36,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:02:15,13092,1/28/2020 14:06:48,210,,5-12675,1/28/2020 14:15:40,Nominal delivery,1/28/2020 14:32:00,1/28/2020 14:49:49,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Kibi Government Hospital,1/28/2020 13:52:19,Resupply - Medical,1/28/2020 14:03:41,13730,1/28/2020 14:06:09,245,,5-12699,1/28/2020 14:12:55,Nominal delivery,1/28/2020 14:27:49,1/28/2020 14:45:33,,,,,,,,,,,1/28/2020 13:52:19
1/28/2020,Jumapo HC,1/28/2020 13:34:25,Resupply - Medical,1/28/2020 13:44:37,13095,1/28/2020 13:49:19,229,,5-12676,1/28/2020 13:59:59,Nominal delivery,1/28/2020 14:19:00,1/28/2020 14:31:01,,,,,,,,,,,1/28/2020 13:34:25
1/28/2020,Jumapo HC,1/28/2020 13:34:25,Resupply - Medical,1/28/2020 13:42:35,13088,1/28/2020 13:45:51,249,,5-12693,1/28/2020 13:50:33,Nominal delivery,1/28/2020 14:11:30,1/28/2020 15:18:24,,,,,,,,,,,1/28/2020 13:34:25
1/28/2020,Jumapo HC,1/28/2020 13:34:25,Resupply - Medical,1/28/2020 13:36:20,13735,1/28/2020 13:40:37,198,,5-12695,1/28/2020 13:44:40,Nominal delivery,1/28/2020 13:59:32,1/28/2020 14:14:52,,,,,,,,,,,1/28/2020 13:34:25
1/28/2020,Kwame Dwamena (via Ekye Health Centre),1/28/2020 12:52:48,Resupply - Medical,1/28/2020 13:17:34,12809,1/28/2020 13:20:38,246,,5-12698,1/28/2020 13:26:33,Nominal delivery,1/28/2020 14:20:18,1/28/2020 15:14:04,,,,,,,,,,,1/28/2020 12:52:48
1/28/2020,Kwame Dwamena (via Ekye Health Centre),1/28/2020 12:52:48,Resupply - Medical,1/28/2020 13:17:34,13298,1/28/2020 13:13:38,207,,5-12687,1/28/2020 13:15:58,Nominal delivery,1/28/2020 14:10:45,1/28/2020 15:04:30,,,,,,,,,,,1/28/2020 12:52:48
1/28/2020,Osino HC,1/28/2020 12:48:09,Resupply - Medical,1/28/2020 12:57:00,13344,1/28/2020 12:59:22,234,,5-12697,1/28/2020 13:03:23,Nominal delivery,1/28/2020 13:23:22,1/28/2020 13:45:08,,,,,,,,,,,1/28/2020 12:48:09
1/28/2020,Akwadum Rch,1/28/2020 12:45:26,Resupply - Medical,1/28/2020 12:53:11,13707,1/28/2020 12:55:35,241,,5-12673,1/28/2020 13:00:51,Nominal delivery,1/28/2020 13:16:00,1/28/2020 13:29:09,,,,,,,,,,,1/28/2020 12:45:26
1/28/2020,Akwadum Rch,1/28/2020 12:45:26,Resupply - Medical,1/28/2020 12:49:02,13705,1/28/2020 12:51:44,198,,5-12674,1/28/2020 12:57:50,Nominal delivery,1/28/2020 13:13:52,1/28/2020 13:23:04,,,,,,,,,,,1/28/2020 12:45:26
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:48:34,13181,1/28/2020 12:49:46,239,,5-12688,1/28/2020 12:28:13,Mission failure after delivery,1/28/2020 13:45:52,1/28/2020 12:50:23,AIR_DATA_RIGHT_BLADE_LOSS,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:48:34,13181,1/28/2020 12:49:46,239,,,,Nominal delivery,,,,,,,,,,Software > Software release,Weather > Wind at Nest,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:14:55,13353,1/28/2020 12:20:51,202,,5-12660,1/28/2020 12:25:36,Nominal delivery,1/28/2020 13:19:51,1/28/2020 14:11:58,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:08:52,13371,1/28/2020 12:14:52,236,,5-12686,1/28/2020 12:21:42,Nominal delivery,1/28/2020 13:15:33,1/28/2020 14:08:05,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:08:47,13359,1/28/2020 12:13:09,210,,5-12685,1/28/2020 12:18:11,Nominal delivery,1/28/2020 13:09:52,1/28/2020 14:03:35,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:00:46,13376,1/28/2020 12:04:58,228,,5-12680,1/28/2020 12:07:41,Nominal delivery,1/28/2020 13:00:29,1/28/2020 14:28:31,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 12:04:11,13362,1/28/2020 12:04:39,226,,5-12683,1/28/2020 12:12:46,Nominal delivery,1/28/2020 13:05:57,1/28/2020 13:59:02,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 11:50:28,13696,1/28/2020 11:53:36,249,,5-12684,1/28/2020 12:02:39,Nominal delivery,1/28/2020 12:55:47,1/28/2020 13:48:19,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Holy Family Hospital (via Danteng Health Centre),1/28/2020 10:47:03,Resupply - Medical,1/28/2020 11:42:03,13221,1/28/2020 11:45:17,245,,5-12677,1/28/2020 11:51:07,Nominal delivery,1/28/2020 12:44:04,1/28/2020 13:37:03,,,,,,,,,,,1/28/2020 10:47:03
1/28/2020,Aweregya Health Centre,1/28/2020 10:32:41,Resupply - Medical,1/28/2020 11:13:50,13701,1/28/2020 11:20:08,246,,5-12652,1/28/2020 11:23:51,Nominal delivery,1/28/2020 12:21:14,1/28/2020 13:11:09,,,,,,,,,,,1/28/2020 10:32:41
1/28/2020,Aweregya Health Centre,1/28/2020 10:32:41,Resupply - Medical,1/28/2020 11:00:51,13285,1/28/2020 11:10:16,229,,5-12648,1/28/2020 11:21:09,Nominal delivery,1/28/2020 12:10:52,1/28/2020 13:07:09,,,,,,,,,,,1/28/2020 10:32:41
1/28/2020,Aweregya Health Centre,1/28/2020 10:32:41,Resupply - Medical,1/28/2020 10:49:57,13725,1/28/2020 10:56:27,234,,5-12637,1/28/2020 11:09:16,Nominal delivery,1/28/2020 12:03:23,1/28/2020 12:55:15,,,,,,,,,,,1/28/2020 10:32:41
1/28/2020,New Tafo GH,1/28/2020 10:16:38,Resupply - Medical,1/28/2020 10:19:27,13372,1/28/2020 10:24:53,236,,5-12642,1/28/2020 11:33:46,Nominal delivery,1/28/2020 11:51:51,1/28/2020 12:11:31,,,,,,,,,,,1/28/2020 10:16:38
1/28/2020,New Tafo GH,1/28/2020 10:16:38,Resupply - Medical,1/28/2020 10:20:27,13325,1/28/2020 10:23:20,210,,5-12656,1/28/2020 11:26:48,Nominal delivery,1/28/2020 11:48:16,1/28/2020 12:08:03,,,,,,,,,,,1/28/2020 10:16:38
1/28/2020,Abomosu Health Center,1/28/2020 09:20:26,Resupply - Medical,1/28/2020 10:12:31,13387,1/28/2020 10:16:46,245,,5-12670,1/28/2020 10:42:23,Nominal delivery,1/28/2020 11:17:05,1/28/2020 11:45:38,,,,,,,,,,,1/28/2020 09:20:26
1/28/2020,Abomosu Health Center,1/28/2020 09:20:26,Resupply - Medical,1/28/2020 10:13:10,13339,1/28/2020 10:16:24,226,,5-12640,1/28/2020 11:00:37,Nominal delivery,1/28/2020 11:32:46,1/28/2020 12:04:28,,,,,,,,,,,1/28/2020 09:20:26
1/28/2020,Abomosu Health Center,1/28/2020 09:20:26,Resupply - Medical,1/28/2020 09:30:57,13301,1/28/2020 09:34:28,249,,5-12658,1/28/2020 10:47:32,Nominal delivery,1/28/2020 11:24:36,1/28/2020 11:51:03,,,,,,,,,,,1/28/2020 09:20:26
1/28/2020,Ekye Central CHPS (via Ekye Health Centre),1/28/2020 09:18:41,Resupply - Medical,1/28/2020 09:24:42,13728,1/28/2020 09:33:57,241,,5-12669,1/28/2020 10:29:02,Nominal delivery,1/28/2020 11:25:23,1/28/2020 12:16:45,,,,,,,,,,,1/28/2020 09:18:41
1/28/2020,Apradang Health Centre,1/28/2020 09:06:40,Resupply - Medical,1/28/2020 09:09:46,13296,1/28/2020 09:12:48,198,,5-12644,1/28/2020 10:53:29,Nominal delivery,1/28/2020 11:45:45,1/28/2020 12:35:54,,,,,,,,,,,1/28/2020 09:06:40
1/28/2020,Apradang Health Centre,1/28/2020 09:06:40,Resupply - Medical,1/28/2020 09:09:18,13709,1/28/2020 09:12:02,229,,5-12654,1/28/2020 09:30:15,Nominal delivery,1/28/2020 10:22:37,1/28/2020 11:12:03,,,,,,,,,,,1/28/2020 09:06:40
1/28/2020,Pepease HC,1/28/2020 08:57:08,Resupply - Medical,1/28/2020 09:04:42,13711,1/28/2020 09:08:22,239,,5-12668,1/28/2020 09:27:18,Nominal delivery,1/28/2020 10:27:25,1/28/2020 11:18:35,,,,,,,,,,,1/28/2020 08:57:08
1/28/2020,Pepease HC,1/28/2020 08:57:08,Resupply - Medical,1/28/2020 09:02:00,13312,1/28/2020 09:05:06,246,,5-12624,1/28/2020 09:24:48,Nominal delivery,1/28/2020 10:22:08,1/28/2020 11:14:48,,,,,,,,,,,1/28/2020 08:57:08
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 10:48:48,13302,1/28/2020 10:49:48,207,,5-12672,1/28/2020 11:16:36,Nominal delivery,1/28/2020 12:08:39,1/28/2020 13:02:06,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 10:48:48,13302,1/28/2020 10:49:48,202,,5-12665,1/28/2020 09:05:50,Mission failure before delivery,,1/28/2020 10:50:42,FLAG_CLAIM_EMERGENCY_CONFLICT,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 09:00:43,13361,1/28/2020 09:03:56,250,,5-10582,12/25/2019 15:18:24,Nominal delivery,1/28/2020 10:34:53,12/25/2019 16:17:20,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 09:00:43,13361,1/28/2020 09:03:56,236,,5-12635,1/28/2020 09:21:20,Nominal delivery,1/28/2020 10:34:53,1/28/2020 11:07:09,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:54:26,13729,1/28/2020 08:59:32,250,,5-12664,1/28/2020 09:11:23,Nominal delivery,1/28/2020 10:05:56,1/28/2020 11:00:10,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:55:16,13364,1/28/2020 08:58:49,228,,5-12639,1/28/2020 09:16:41,Nominal delivery,1/28/2020 10:10:38,1/28/2020 11:02:58,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:50:46,13706,1/28/2020 08:53:17,232,,5-12666,1/28/2020 09:02:55,Mission failure before delivery,,1/28/2020 10:53:45,FLAG_CLAIM_EMERGENCY_CONFLICT,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:48:08,13356,1/28/2020 08:50:51,210,,5-12646,1/28/2020 09:08:25,Nominal delivery,1/28/2020 10:02:25,1/28/2020 10:56:57,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:46:06,13381,1/28/2020 08:49:09,207,,5-12663,1/28/2020 08:59:45,Nominal delivery,1/28/2020 09:54:46,1/28/2020 10:47:23,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:42:18,13380,1/28/2020 08:45:10,234,,5-12655,1/28/2020 08:54:39,Nominal delivery,1/28/2020 09:50:15,1/28/2020 10:43:26,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:40:53,13349,1/28/2020 08:44:12,172,,5-12661,1/28/2020 08:51:27,Nominal delivery,1/28/2020 09:46:15,1/28/2020 10:39:03,,,,,,,,,,,1/28/2020 08:24:38
1/28/2020,Fodoa HC (via Aweregya Health Centre),1/28/2020 08:24:38,Resupply - Medical,1/28/2020 08:40:35,13698,1/28/2020 08:41:28,226,,5-12659,1/28/2020 08:48:09,Nominal delivery,1/28/2020 09:42:11,1/28/2020 10:35:06,,,,,,,,,,,1/28/2020 08:24:38
